Question,Answer,Correct,Title
What do you use the require function for?,"To develop an anonymous function to handle requests and responses

To create an instance of a web server

To specify a main script for your module

To import a Node.js module",To import a Node.js module,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
What happens when a module does not have a package.json file?,"Node.js assumes that the main class is named index.js.

The require statement assumes that scripts have a file extension of js.

The relative path to the Node.js script changes to an absolute path from the module directory.

There is no module manifest.",Node.js assumes that the main class is named index.js.,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
"Django class-based view needs to be mapped with a URL pattern, almost like configuring the URL for the function-based view. The only difference is you need to specify:","The as_config function

The as_class method

The view_base method

The as_view function",The as_view function,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
"Username and password can be received from a user via a login HTML template. Which HTTP method is used to sent username/password to the onlinecourse login view, in order to authenticate the user?","GET request

DELETE request 

POST request 

 None of the above",POST request ,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
"In the Django Bootstrap video, a course index page is designed that contains courses represented as cards. The multiple course cards are then added to a container. How are the multiple course cards managed?","Shuffled 

Added to a table

Wrapped in a card deck

Placed in a list",Wrapped in a card deck,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
Django provides a default staticfiles app that collects all static files in a single directory. You can move all static files to this directory when you deploy your app to a production web server. There are several steps to do this. What call do you make in the last step?,"STATIC_ROOT

Run ‘collectstatic’ command line

STATIC_URL

Run “importstatic” command line",Run ‘collectstatic’ command line,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
ASGI is another web server interface that Django apps support. What is the main difference between WSGI and ASGI?,"ASGI supports Python

 ASGI supports asynchronous code

There is no difference

WSGI supports Python", ASGI supports asynchronous code,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
Which type of view was created to address view extensibility and reusability?,"Function-based view

Class-based view

Method-based view

HTTP-based view",Class-based view,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
"Does authorization occur before, after, or during the authentication process?","During authentication

Before authentication

Authentication doesn't affect authorization

After authentication",After authentication,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
How can you use Bootstrap CSS style classes without manually downloading and importing it?,"Link to the Bootstrap web page before you develop your webpage

Add a link to the latest Bootstrap version into the head element of your HTML template 

Copy & paste the CSS style classes

You must download Bootstrap",Add a link to the latest Bootstrap version into the head element of your HTML template ,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
"Django apps can have app-specific static files but can also have external static files. Where do you define the directories for external static files, so you can find them?","In the STATICFILES_DIRS list in settings.py file

In the PROPERTIES list in manage.py

In STATIC list in manage.py file

In EX_DIRS list in settings.py file",In the STATICFILES_DIRS list in settings.py file,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
WSGI is the main Python standard for communicating between web servers and applications. To make Django apps work with WSGI the startproject command line creates a file that declares an application callable by default. What is this file named?,"sgi.py

giws.py

django.py

wsgi.py",wsgi.py,"Graded Quiz: Consolidate and Deploy Your Django App

Graded Quiz
.
 • 20 min

DueJul 2, 11:59 PM +07"
A Serverless computer is a combination of which of the following services? Select two answers.,"Function as a Service

Backend as a Service

Infrastructure as a Service

Platform as a Service","Function as a Service

Backend as a Service","Practice Quiz: Serverless Overview

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which of the following is a benefit of a Serverless computing model?,"Low latency

Fine grain hardware control

Only paying for use

Persistent state",Only paying for use,"Practice Quiz: Serverless Overview

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
"Which service is provided by Function-as-a-Service or FaaS, a Cloud Computing service?","Identifies and forwards requests

Provides notifications

Stores data in file storage

Executes code in response to events",Executes code in response to events,"Practice Quiz: Serverless Overview

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which language writes Serverless Framework?,"Python

Java

C#

Node.js",Node.js,"Practice Quiz: Serverless Overview

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
How can you utilize Serverless Reference Architecture for an Event streaming use case? Select two answers.,"You can update secondary data stores and caches

You can trigger your application using publisher-subscriber topics

Create dependencies on other resources

You can trigger your application using HTTP events","You can update secondary data stores and caches

You can trigger your application using publisher-subscriber topics","Practice Quiz: Serverless Overview

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
What do templates do in Django?,"List tasks

Arrange Django project structure

Specify how data is presented

Determine which data should be presented",Specify how data is presented,"Practice Quiz: Full-stack Django Development

Practice Quiz
.
 • 10 min
.
 • 
4 total points available.
4 total points"
"After the core development work is done in Django apps, what is one thing that could be done to facilitate app content management?","Add an admin site

Add a client site

Use a 3rd-party backend library

Add another server",Add an admin site,"Practice Quiz: Full-stack Django Development

Practice Quiz
.
 • 10 min
.
 • 
4 total points available.
4 total points"
One of the first steps when building a Django admin site is to create an admin user. What command is used to do this in the Django Admin video?,"python config.py createadmin

python manage.py addusername 

python manage.py createsuperuser

python manage.py adduser ",python manage.py createsuperuser,"Practice Quiz: Full-stack Django Development

Practice Quiz
.
 • 10 min
.
 • 
4 total points available.
4 total points"
"A view takes an HTTP request and returns an HTTP response. The HTTP response can be a string, a JSON/XML file, or an HTML page with what response status?","Success status

 Error status

Informational status 

All of the above",All of the above,"Practice Quiz: Full-stack Django Development

Practice Quiz
.
 • 10 min
.
 • 
4 total points available.
4 total points"
The Node.js framework doesn't provide many features for building web apps. What do developers rely on to extend Node.js features?,"JavaScript

JSON

External libraries and packages

Timely updates",External libraries and packages,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
"One disadvantage of manual parsing is that string matching ignores the XML data structure. However, depending on XML data complexity, string matching might be more efficient than what?","An XML root element

An XML tree of the data

An XML attribute structure

No alternative: string matching is never more efficient.",An XML tree of the data,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Which Node.js package can parse a string of XML elements into a JavaScript object?,"Express.js

XML-JS

xml2js

Async.js",xml2js,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
